CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
16886,134,1,201.28,4,1,3,413
16888,36,1,55.27,5,1,1,511
16891,333,1,50.4,1,1,1,111
16894,66,1,487.37,5,1,5,515
16910,273,1,169.31,2,1,3,213
16920,334,1,87.58,1,1,2,112
16942,286,1,981.76,2,1,5,215
16948,263,2,338.3,2,5,4,254
16958,328,1,74.16,1,1,1,111
16962,126,1,49.58,4,1,1,411
16975,166,1,107.07,3,1,2,312
16978,294,1,551.34,1,1,5,115
16983,68,2,271.65,5,5,4,554
16984,326,1,427.7,1,1,5,115
16988,95,1,47.75,4,1,1,411
16990,46,1,50.16,5,1,1,511
16992,214,1,101.74,3,1,2,312
16994,272,1,114.43,2,1,2,212
17002,27,1,53.74,5,1,1,511
17023,117,1,824.75,4,1,5,415
17042,76,1,303.35,4,1,4,414
17055,311,1,60.18,1,1,1,111
17063,236,1,153.73,2,1,3,213
17078,75,1,150.92,4,1,3,413
17088,361,1,429.47,1,1,5,115
17098,248,1,183.05,2,1,3,213
17110,365,1,263.22,1,1,4,114
17113,329,1,20.54,1,1,1,111
17116,103,1,49.24,4,1,1,411
17118,361,1,139.11,1,1,3,113
17126,183,1,95.08,3,1,2,312
17144,110,1,299.46,4,1,4,414
17193,364,1,162.5,1,1,3,113
17199,200,1,596.14,3,1,5,315
17206,223,1,92.65,2,1,2,212
17208,234,1,389.49,2,1,5,215
17223,32,1,231.46,5,1,4,514
17252,180,1,118.51,3,1,2,312
17253,253,1,904.91,2,1,5,215
17269,184,1,537.77,3,1,5,315
17274,158,1,299.02,3,1,4,314
17281,305,1,257.58,1,1,4,114
17302,190,1,391.01,3,1,5,315
17307,145,1,34.72,3,1,1,311
17330,365,1,88.22,1,1,2,112
17332,305,1,264.82,1,1,4,114
17333,274,1,168.95,2,1,3,213
17337,36,1,61.18,5,1,1,511
17338,232,1,176.54,2,1,3,213
17343,281,1,82.73,2,1,2,212
17349,360,1,224.14,1,1,3,113
17356,247,1,364.19,2,1,4,214
17380,200,1,83.91,3,1,2,312
17391,341,1,107.23,1,1,2,112
17392,228,1,141.63,2,1,3,213
17393,19,1,112.8,5,1,2,512
17410,174,1,191.45,3,1,3,313
17421,298,1,226.83,1,1,4,114
17424,192,1,77.63,3,1,2,312
17426,28,1,565.53,5,1,5,515
17428,170,1,80.24,3,1,2,312
17436,333,1,108.93,1,1,2,112
17441,264,1,199.75,2,1,3,213
17456,261,1,266.06,2,1,4,214
17458,179,1,371.24,3,1,4,314
17478,9,1,265.61,5,1,4,514
17481,204,1,315.18,3,1,4,314
17490,65,1,141.7,5,1,3,513
17521,125,1,85.01,4,1,2,412
17540,343,1,98.6,1,1,2,112
17544,91,1,161.21,4,1,3,413
17556,115,1,245.69,4,1,4,414
17557,10,1,184.64,5,1,3,513
17566,274,1,129.4,2,1,2,212
17568,72,1,248.73,4,1,4,414
17573,71,1,41.06,4,1,1,411
17581,237,1,39.86,2,1,1,211
17590,184,1,80.75,3,1,2,312
17601,237,1,377.34,2,1,4,214
17609,148,2,282.47,3,5,4,354
17615,149,1,533.3,3,1,5,315
17617,28,1,265.97,5,1,4,514
17624,41,1,92.0,5,1,2,512
17626,58,2,363.49,5,5,4,554
17634,15,1,311.79,5,1,4,514
17644,195,1,1413.62,3,1,5,315
17647,235,1,14.79,2,1,1,211
17649,256,1,102.49,2,1,2,212
17664,48,1,153.84,5,1,3,513
17688,135,1,66.2,4,1,1,411
17692,33,1,445.52,5,1,5,515
17706,41,1,70.67,5,1,1,511
17708,72,1,40.61,4,1,1,411
17710,238,1,79.94,2,1,2,212
17719,350,1,142.33,1,1,3,113
17755,182,1,143.3,3,1,3,313
17760,74,1,160.51,4,1,3,413
17762,79,1,49.27,4,1,1,411
17764,1,1,138.8,5,1,3,513
17775,87,1,265.65,4,1,4,414
17778,110,1,54.63,4,1,1,411
17783,180,1,359.76,3,1,4,314
17788,227,1,130.08,2,1,2,212
17793,122,1,213.17,4,1,3,413
17797,350,1,320.35,1,1,4,114
17803,54,1,91.71,5,1,2,512
17806,86,1,74.96,4,1,2,412
17827,278,1,51.97,2,1,1,211
17835,353,1,127.12,1,1,2,112
17853,271,1,25.49,2,1,1,211
17858,105,1,213.4,4,1,3,413
17862,7,2,800.07,5,5,5,555
17873,344,1,220.22,1,1,3,113
17874,217,1,389.06,2,1,5,215
17877,303,1,916.14,1,1,5,115
17888,25,1,383.7,5,1,4,514
17895,190,1,30.24,3,1,1,311
17897,46,1,80.78,5,1,2,512
17901,47,1,70.32,5,1,1,511
17920,187,1,198.92,3,1,3,313
17930,64,2,441.85,5,5,5,555
17948,30,2,412.05,5,5,5,555
17972,271,1,245.0,2,1,4,214
17982,26,1,66.37,5,1,1,511
17992,214,1,454.16,3,1,5,315
18000,185,1,63.75,3,1,1,311
18005,342,1,130.74,1,1,2,112
18024,221,1,36.61,2,1,1,211
18029,24,1,60.94,5,1,1,511
18043,93,1,625.93,4,1,5,415
18047,133,1,158.87,4,1,3,413
18056,341,1,193.12,1,1,3,113
18057,268,1,68.06,2,1,1,211
18066,24,1,567.87,5,1,5,515
18069,91,1,130.43,4,1,2,412
18127,32,1,37.22,5,1,1,511
18131,327,1,324.58,1,1,4,114
18132,204,1,97.05,3,1,2,312
18133,219,1,96.11,2,1,2,212
18141,40,2,121.13,5,5,2,552
18148,8,1,433.48,5,1,5,515
18149,164,1,463.7,3,1,5,315
18155,119,1,106.34,4,1,2,412
18162,344,1,70.19,1,1,1,111
18165,97,1,435.76,4,1,5,415
18188,228,1,1730.67,2,1,5,215
18194,89,1,279.09,4,1,4,414
18202,297,1,352.9,1,1,4,114
18221,311,1,169.38,1,1,3,113
18243,148,1,365.16,3,1,4,314
18246,97,1,57.36,4,1,1,411
18249,222,1,31.51,2,1,1,211
18251,281,1,126.02,2,1,2,212
18261,266,1,33.26,2,1,1,211
18274,157,1,164.09,3,1,3,313
18285,138,2,388.65,4,5,5,455
18287,69,1,125.74,5,1,2,512
18293,53,1,240.82,5,1,4,514
18294,170,1,161.44,3,1,3,313
18297,44,1,354.21,5,1,4,514
18304,191,1,56.01,3,1,1,311
18308,191,1,20.17,3,1,1,311
18313,319,1,86.21,1,1,2,112
18332,177,1,80.07,3,1,2,312
18371,177,1,383.98,3,1,4,314
18375,192,1,288.32,3,1,4,314
18376,311,1,247.41,1,1,4,114
18377,104,1,195.32,4,1,3,413
18384,29,1,576.09,5,1,5,515
18385,96,1,246.74,4,1,4,414
18388,268,1,57.19,2,1,1,211
18389,362,1,214.61,1,1,3,113
18404,223,1,266.08,2,1,4,214
18406,300,1,59.44,1,1,1,111
18408,220,1,301.01,2,1,4,214
18410,287,1,276.63,2,1,4,214
18421,127,1,166.18,4,1,3,413
18439,163,1,598.51,3,1,5,315
18441,35,1,33.68,5,1,1,511
18452,210,1,650.0,3,1,5,315
18458,15,1,197.15,5,1,3,513
18459,304,1,44.55,1,1,1,111
18477,117,1,402.53,4,1,5,415
18483,68,1,192.28,5,1,3,513
18484,94,1,381.43,4,1,4,414
18494,266,1,346.46,2,1,4,214
18502,277,1,333.69,2,1,4,214
18515,39,1,374.69,5,1,4,514
18520,148,1,288.4,3,1,4,314
18531,80,1,53.06,4,1,1,411
18542,125,1,220.48,4,1,3,413
18565,260,1,75.66,2,1,2,212
18570,15,1,364.86,5,1,4,514
18572,10,1,198.28,5,1,3,513
18575,201,1,70.66,3,1,1,311
18582,361,1,325.19,1,1,4,114
18589,212,1,123.99,3,1,2,312
18595,2,1,75.27,5,1,2,512
18605,271,1,206.83,2,1,3,213
18614,284,1,71.43,2,1,1,211
18615,354,1,145.86,1,1,3,113
18634,160,1,82.7,3,1,2,312
18639,11,1,227.71,5,1,4,514
18642,65,1,136.24,5,1,3,513
18647,191,1,102.74,3,1,2,312
18650,312,1,235.81,1,1,4,114
18659,8,1,248.17,5,1,4,514
18666,64,1,359.22,5,1,4,514
18685,151,1,203.46,3,1,3,313
18704,87,1,33.6,4,1,1,411
18709,152,1,45.04,3,1,1,311
18711,272,1,126.99,2,1,2,212
18717,242,1,64.75,2,1,1,211
18730,164,1,65.04,3,1,1,311
18741,322,1,227.74,1,1,4,114
18742,47,1,372.91,5,1,4,514
18763,237,1,193.18,2,1,3,213
18780,197,1,454.03,3,1,5,315
18783,268,1,21.84,2,1,1,211
18786,319,1,206.99,1,1,3,113
18789,133,1,217.67,4,1,3,413
18795,149,1,78.11,3,1,2,312
18796,147,1,573.4,3,1,5,315
18797,265,2,507.43,2,5,5,255
18806,132,1,84.56,4,1,2,412
18808,49,1,241.55,5,1,4,514
18821,256,1,183.89,2,1,3,213
18853,101,1,39.98,4,1,1,411
18854,287,1,49.39,2,1,1,211
18857,268,1,15.62,2,1,1,211
18866,280,1,566.89,2,1,5,215
18868,118,1,81.51,4,1,2,412
18876,186,1,60.35,3,1,1,311
18877,183,1,785.5,3,1,5,315
18884,348,1,108.5,1,1,2,112
18905,219,1,307.35,2,1,4,214
18907,265,1,117.26,2,1,2,212
18910,176,1,82.84,3,1,2,312
18918,295,1,131.58,1,1,2,112
18975,251,1,478.42,2,1,5,215
18976,259,1,137.6,2,1,3,213
18977,259,1,628.05,2,1,5,215
18982,274,1,532.4,2,1,5,215
18992,311,1,145.23,1,1,3,113
19002,275,1,61.94,2,1,1,211
19005,323,1,228.44,1,1,4,114
19007,8,1,160.53,5,1,3,513
19011,266,1,727.56,2,1,5,215
19032,276,1,608.81,2,1,5,215
19037,208,1,135.87,3,1,3,313
19041,333,1,134.23,1,1,3,113
19044,21,1,277.11,5,1,4,514
19064,229,1,52.92,2,1,1,211
19070,156,1,33.09,3,1,1,311
19071,238,1,258.66,2,1,4,214
19073,125,1,34.75,4,1,1,411
19078,298,1,1954.56,1,1,5,115
19084,62,1,85.38,5,1,2,512
19096,178,1,179.4,3,1,3,313
19100,88,1,59.28,4,1,1,411
19113,84,1,42.38,4,1,1,411
19128,303,1,124.36,1,1,2,112
19133,282,1,887.62,2,1,5,215
19135,87,1,206.93,4,1,3,413
19195,332,1,31.77,1,1,1,111
19198,238,1,101.18,2,1,2,212
19205,288,1,323.6,2,1,4,214
19236,132,1,61.33,4,1,1,411
19239,168,1,109.72,3,1,2,312
19241,69,1,369.26,5,1,4,514
19244,324,1,313.52,1,1,4,114
19266,81,1,167.65,4,1,3,413
19269,28,1,57.3,5,1,1,511
19273,340,1,355.43,1,1,4,114
19277,80,1,89.98,4,1,2,412
19279,332,1,175.35,1,1,3,113
19290,53,1,280.73,5,1,4,514
19291,125,1,185.3,4,1,3,413
19295,259,1,130.31,2,1,2,212
19303,135,1,78.77,4,1,2,412
19315,52,1,100.61,5,1,2,512
19336,314,1,629.49,1,1,5,115
19344,146,1,206.48,3,1,3,313
19352,251,2,769.76,2,5,5,255
19354,315,1,81.18,1,1,2,112
19359,108,1,361.83,4,1,4,414
19363,298,1,324.91,1,1,4,114
19369,307,1,207.13,1,1,3,113
19375,72,2,487.82,4,5,5,455
19386,17,1,122.45,5,1,2,512
19403,279,1,40.76,2,1,1,211
19404,282,1,168.98,2,1,3,213
19406,35,1,418.75,5,1,5,515
19407,310,1,578.95,1,1,5,115
19408,82,1,46.21,4,1,1,411
19409,265,1,394.96,2,1,5,215
19412,149,1,389.8,3,1,5,315
19417,124,2,701.47,4,5,5,455
19424,89,1,280.22,4,1,4,414
19427,107,1,86.72,4,1,2,412
19431,134,1,321.39,4,1,4,414
19432,84,1,124.6,4,1,2,412
19439,14,1,408.1,5,1,5,515
19441,74,1,10.09,4,1,1,411
19450,138,1,204.96,4,1,3,413
19455,58,1,856.57,5,1,5,515
19468,306,1,445.94,1,1,5,115
19472,342,1,72.2,1,1,1,111
19475,27,1,243.86,5,1,4,514
19478,162,1,62.33,3,1,1,311
19486,242,1,920.03,2,1,5,215
19487,178,1,101.53,3,1,2,312
19491,161,1,28.93,3,1,1,311
19505,230,1,653.81,2,1,5,215
19507,350,1,99.76,1,1,2,112
19513,213,1,64.2,3,1,1,311
19528,238,1,77.56,2,1,2,212
19532,70,1,136.87,5,1,3,513
19540,43,1,130.36,5,1,2,512
19551,187,1,390.44,3,1,5,315
19563,207,1,248.4,3,1,4,314
19579,307,1,390.46,1,1,5,115
19586,336,1,34.94,1,1,1,111
19604,343,1,166.55,1,1,3,113
19610,140,1,165.04,4,1,3,413
19611,124,1,74.13,4,1,1,411
19618,56,1,46.01,5,1,1,511
19647,152,1,686.17,3,1,5,315
19650,130,1,103.66,4,1,2,412
19661,70,1,249.86,5,1,4,514
19674,269,1,191.39,2,1,3,213
19676,323,1,562.82,1,1,5,115
19689,246,1,107.71,2,1,2,212
19698,217,1,168.24,2,1,3,213
19714,188,1,91.94,3,1,2,312
19715,148,1,455.05,3,1,5,315
19716,47,1,295.66,5,1,4,514
19717,186,1,99.96,3,1,2,312
19740,113,1,775.61,4,1,5,415
19759,38,1,311.96,5,1,4,514
19772,320,1,43.87,1,1,1,111
19792,145,1,20.59,3,1,1,311
19803,334,1,96.61,1,1,2,112
19824,299,1,55.01,1,1,1,111
19845,34,1,131.3,5,1,2,512
19853,255,1,305.55,2,1,4,214
19862,236,1,147.53,2,1,3,213
19864,30,1,57.8,5,1,1,511
19865,363,1,265.87,1,1,4,114
19881,208,1,83.25,3,1,2,312
19916,56,1,529.7,5,1,5,515
19919,45,1,249.76,5,1,4,514
19922,11,1,119.45,5,1,2,512
19923,149,1,88.68,3,1,2,312
19928,107,1,94.09,4,1,2,412
19930,221,1,175.2,2,1,3,213
19932,155,1,307.61,3,1,4,314
19939,354,1,166.13,1,1,3,113
19962,175,1,147.63,3,1,3,313
19964,162,2,827.37,3,5,5,355
19971,39,1,175.21,5,1,3,513
20019,80,1,81.29,4,1,2,412
20024,143,1,231.51,3,1,4,314
20037,152,1,102.01,3,1,2,312
20043,361,1,79.99,1,1,2,112
20058,84,1,698.58,4,1,5,415
20062,153,1,206.06,3,1,3,313
20074,73,1,274.66,4,1,4,414
20086,236,1,259.02,2,1,4,214
20087,224,1,160.66,2,1,3,213
20090,280,1,23.14,2,1,1,211
20101,164,1,262.98,3,1,4,314
20103,345,1,660.64,1,1,5,115
20115,196,1,84.09,3,1,2,312
20138,312,1,237.46,1,1,4,114
20149,294,1,264.59,1,1,4,114
20153,71,1,230.65,4,1,4,414
20155,296,1,104.11,1,1,2,112
20176,93,1,32.88,4,1,1,411
20184,235,1,306.26,2,1,4,214
20185,104,1,32.28,4,1,1,411
20190,215,1,195.42,3,1,3,313
20203,3,1,107.16,5,1,2,512
20208,98,1,95.5,4,1,2,412
20211,46,1,231.84,5,1,4,514
20217,271,1,222.58,2,1,3,213
20223,138,1,165.73,4,1,3,413
20227,272,1,355.15,2,1,4,214
20244,326,1,79.31,1,1,2,112
20249,105,1,139.37,4,1,3,413
20255,52,1,145.44,5,1,3,513
20268,203,1,31.92,3,1,1,311
20269,306,1,313.13,1,1,4,114
20280,139,1,244.98,4,1,4,414
20286,37,1,197.2,5,1,3,513
20290,254,1,369.44,2,1,4,214
20295,307,2,307.03,1,5,4,154
20307,215,1,93.4,3,1,2,312
20315,204,1,543.16,3,1,5,315
20318,318,1,296.46,1,1,4,114
20325,25,1,462.78,5,1,5,515
20331,159,1,633.58,3,1,5,315
20361,334,1,336.82,1,1,4,114
20368,43,1,96.24,5,1,2,512
20385,286,1,93.12,2,1,2,212
20386,326,1,243.43,1,1,4,114
20394,147,1,43.1,3,1,1,311
20403,69,1,396.53,5,1,5,515
20417,56,2,472.46,5,5,5,555
20426,235,1,849.53,2,1,5,215
20429,109,1,763.34,4,1,5,415
20432,296,1,92.74,1,1,2,112
20438,126,1,134.49,4,1,3,413
20481,123,2,580.73,4,5,5,455
20483,263,1,260.85,2,1,4,214
20506,83,1,319.06,4,1,4,414
20509,360,1,212.6,1,1,3,113
20510,220,1,38.26,2,1,1,211
20524,341,1,297.93,1,1,4,114
20530,46,2,109.97,5,5,2,552
20538,317,1,53.97,1,1,1,111
20541,52,1,574.22,5,1,5,515
20551,186,1,49.54,3,1,1,311
20559,286,1,530.69,2,1,5,215
20571,178,1,259.59,3,1,4,314
20579,87,1,69.72,4,1,1,411
20602,143,2,593.33,3,5,5,355
20608,326,1,307.99,1,1,4,114
20650,84,1,263.72,4,1,4,414
20660,244,2,666.09,2,5,5,255
20661,339,1,80.05,1,1,2,112
20685,303,1,213.2,1,1,3,113
20686,288,1,56.42,2,1,1,211
20705,191,2,298.53,3,5,4,354
20707,326,1,177.13,1,1,3,113
20718,341,1,54.29,1,1,1,111
20721,151,1,618.68,3,1,5,315
20730,95,1,33.83,4,1,1,411
20732,214,1,84.46,3,1,2,312
20741,236,1,139.32,2,1,3,213
20747,189,1,99.82,3,1,2,312
20753,177,1,179.71,3,1,3,313
20754,73,2,780.4,4,5,5,455
20768,304,1,89.31,1,1,2,112
20786,336,1,45.25,1,1,1,111
20789,26,1,306.95,5,1,4,514
20792,237,1,261.22,2,1,4,214
20803,286,1,194.6,2,1,3,213
20819,74,2,315.0,4,5,4,454
20820,34,1,88.05,5,1,2,512
20822,323,1,161.45,1,1,3,113
20839,44,1,42.95,5,1,1,511
20857,309,1,467.21,1,1,5,115
20873,166,1,268.72,3,1,4,314
20875,114,1,105.31,4,1,2,412
20892,305,1,814.12,1,1,5,115
20895,239,1,107.85,2,1,2,212
20907,112,1,104.47,4,1,2,412
20909,170,1,264.26,3,1,4,314
20910,105,1,236.76,4,1,4,414
20914,160,1,164.03,3,1,3,313
20931,338,1,26.58,1,1,1,111
20938,176,2,777.77,3,5,5,355
20941,59,1,608.37,5,1,5,515
20959,333,1,371.75,1,1,4,114
20981,139,1,41.7,4,1,1,411
20989,32,1,53.27,5,1,1,511
20990,108,1,38.91,4,1,1,411
20991,190,1,83.56,3,1,2,312
21000,94,1,177.47,4,1,3,413
21001,8,1,134.08,5,1,3,513
21002,10,1,72.69,5,1,1,511
21022,352,1,79.09,1,1,2,112
21030,258,1,210.84,2,1,3,213
21073,183,1,100.55,3,1,2,312
21125,110,2,253.1,4,5,4,454
21142,167,1,144.48,3,1,3,313
21144,362,1,323.52,1,1,4,114
21175,215,1,81.93,3,1,2,312
21184,93,1,195.48,4,1,3,413
21189,18,1,200.44,5,1,3,513
21207,109,1,693.35,4,1,5,415
21227,37,1,51.42,5,1,1,511
21235,79,1,133.61,4,1,2,412
21237,312,1,54.83,1,1,1,111
21239,66,1,214.86,5,1,3,513
21240,204,1,309.06,3,1,4,314
21245,20,1,34.12,5,1,1,511
21249,307,1,151.07,1,1,3,113
21268,323,1,258.01,1,1,4,114
21274,131,1,30.11,4,1,1,411
21275,104,1,118.6,4,1,2,412
21310,312,1,73.66,1,1,1,111
21319,118,1,160.76,4,1,3,413
21323,143,1,53.68,3,1,1,311
21325,216,1,40.37,2,1,1,211
21327,170,1,77.28,3,1,2,312
21332,68,1,71.13,5,1,1,511
21345,214,1,54.92,3,1,1,311
21353,331,1,121.44,1,1,2,112
21364,137,1,76.71,4,1,2,412
21385,11,1,173.93,5,1,3,513
21386,31,2,177.31,5,5,3,553
21409,311,1,931.87,1,1,5,115
21412,304,1,23.7,1,1,1,111
21414,6,1,276.77,5,1,4,514
21420,235,1,18.25,2,1,1,211
21424,322,1,30.41,1,1,1,111
21426,31,1,126.02,5,1,2,512
21433,218,1,87.82,2,1,2,212
21447,141,1,632.06,4,1,5,415
21448,258,1,340.26,2,1,4,214
21451,45,1,469.65,5,1,5,515
21465,12,2,1442.04,5,5,5,555
21478,360,1,36.33,1,1,1,111
21486,200,1,394.11,3,1,5,315
21488,222,1,166.53,2,1,3,213
21495,49,2,1501.75,5,5,5,555
21497,252,1,120.37,2,1,2,212
21510,295,1,135.18,1,1,3,113
21550,136,1,76.05,4,1,2,412
21552,136,1,73.43,4,1,1,411
21557,199,1,82.64,3,1,2,312
21570,139,1,43.96,4,1,1,411
21580,289,1,87.26,2,1,2,212
21586,74,1,145.48,4,1,3,413
21595,47,1,214.54,5,1,3,513
21604,47,3,679.88,5,5,5,555
21625,86,1,246.07,4,1,4,414
21639,125,1,610.52,4,1,5,415
21645,164,1,69.82,3,1,1,311
21646,267,1,1530.4,2,1,5,215
21648,84,1,223.35,4,1,3,413
21651,151,1,109.7,3,1,2,312
21660,208,1,151.81,3,1,3,313
21664,300,1,220.15,1,1,3,113
21667,187,1,26.67,3,1,1,311
21677,319,1,25.85,1,1,1,111
21679,307,1,78.51,1,1,2,112
21681,41,1,68.12,5,1,1,511
21715,226,1,133.68,2,1,3,213
21718,62,1,750.27,5,1,5,515
21722,239,1,262.33,2,1,4,214
21747,156,1,546.06,3,1,5,315
21760,279,1,196.28,2,1,3,213
21763,271,1,155.36,2,1,3,213
21775,326,1,644.07,1,1,5,115
21790,275,1,577.08,2,1,5,215
21794,132,1,227.05,4,1,4,414
21821,198,1,42.56,3,1,1,311
21822,53,1,111.23,5,1,2,512
21843,173,1,205.22,3,1,3,313
21875,267,1,150.07,2,1,3,213
21878,292,1,330.62,1,1,4,114
21887,309,1,64.73,1,1,1,111
21890,8,1,116.79,5,1,2,512
21904,152,1,129.69,3,1,2,312
21937,358,1,349.51,1,1,4,114
21944,265,1,275.68,2,1,4,214
21947,296,1,85.83,1,1,2,112
21950,296,1,157.19,1,1,3,113
21957,149,1,397.05,3,1,5,315
21961,332,1,557.19,1,1,5,115
21970,181,1,608.15,3,1,5,315
21977,270,2,260.52,2,5,4,254
21984,273,1,243.5,2,1,4,214
21994,187,1,490.93,3,1,5,315
21996,258,1,44.1,2,1,1,211
22008,245,1,44.07,2,1,1,211
22009,324,1,478.34,1,1,5,115
22011,147,2,286.26,3,5,4,354
22013,146,1,220.65,3,1,3,313
22037,125,1,239.61,4,1,4,414
22044,336,1,20.5,1,1,1,111
22054,152,1,302.34,3,1,4,314
22063,196,1,97.9,3,1,2,312
22082,196,1,186.4,3,1,3,313
22085,255,1,219.76,2,1,3,213
22109,66,1,611.81,5,1,5,515
22114,122,1,285.83,4,1,4,414
22122,365,1,23.77,1,1,1,111
22140,90,1,582.2,4,1,5,415
22143,44,1,201.89,5,1,3,513
22147,167,1,30.33,3,1,1,311
22150,129,1,259.31,4,1,4,414
22163,197,1,39.69,3,1,1,311
22167,49,1,437.19,5,1,5,515
22174,55,1,152.29,5,1,3,513
22188,313,1,292.74,1,1,4,114
22197,119,1,364.84,4,1,4,414
22199,295,1,135.81,1,1,3,113
22205,308,1,103.82,1,1,2,112
22206,248,1,393.17,2,1,5,215
22208,315,1,220.92,1,1,3,113
22213,94,1,501.95,4,1,5,415
22214,72,1,352.01,4,1,4,414
22216,47,1,525.87,5,1,5,515
22243,362,1,87.44,1,1,2,112
22252,198,2,397.03,3,5,5,355
22259,338,1,524.47,1,1,5,115
22266,119,2,1284.33,4,5,5,455
22276,174,1,160.5,3,1,3,313
22282,270,1,134.76,2,1,3,213
22286,315,1,529.83,1,1,5,115
22309,152,1,114.2,3,1,2,312
22314,220,1,750.97,2,1,5,215
22326,52,1,127.0,5,1,2,512
22340,188,1,276.68,3,1,4,314
22352,87,1,252.64,4,1,4,414
22385,163,1,422.04,3,1,5,315
22394,139,1,117.32,4,1,2,412
22395,158,1,90.22,3,1,2,312
22418,52,1,228.71,5,1,4,514
22437,58,1,423.11,5,1,5,515
22443,162,1,33.56,3,1,1,311
22446,27,2,471.26,5,5,5,555
22449,63,1,32.33,5,1,1,511
22450,208,1,86.35,3,1,2,312
22453,8,2,158.46,5,5,3,553
22468,22,1,166.31,5,1,3,513
22477,212,1,73.34,3,1,1,311
22488,183,1,58.82,3,1,1,311
22489,92,1,339.07,4,1,4,414
22500,321,1,163.78,1,1,3,113
22502,80,1,631.74,4,1,5,415
22504,49,1,32.63,5,1,1,511
22510,66,1,81.38,5,1,2,512
22512,271,1,349.63,2,1,4,214
22525,20,1,48.0,5,1,1,511
22546,266,1,291.51,2,1,4,214
22556,142,1,86.03,4,1,2,412
22565,84,1,114.41,4,1,2,412
22597,72,2,470.1,4,5,5,455
22602,233,1,506.91,2,1,5,215
22605,63,1,523.04,5,1,5,515
22610,186,1,586.97,3,1,5,315
22617,312,1,497.47,1,1,5,115
22628,160,1,434.63,3,1,5,315
22629,52,1,107.66,5,1,2,512
22637,59,1,289.18,5,1,4,514
22644,178,1,35.46,3,1,1,311
22659,259,1,53.47,2,1,1,211
22660,57,1,91.34,5,1,2,512
22661,128,1,222.74,4,1,3,413
22668,284,1,59.87,2,1,1,211
22673,341,1,152.11,1,1,3,113
22685,144,2,94.53,3,5,2,352
22687,175,1,476.18,3,1,5,315
22691,229,1,533.76,2,1,5,215
22695,173,1,388.47,3,1,5,315
22697,320,1,498.82,1,1,5,115
22707,224,1,423.89,2,1,5,215
22709,343,1,35.12,1,1,1,111
22712,229,1,67.93,2,1,1,211
22722,61,1,25.79,5,1,1,511
22744,308,1,185.77,1,1,3,113
22746,42,1,76.13,5,1,2,512
22755,41,1,116.52,5,1,2,512
22756,106,1,365.18,4,1,4,414
22766,162,1,65.64,3,1,1,311
22769,58,1,373.42,5,1,4,514
22770,269,1,300.44,2,1,4,214
22779,355,1,142.06,1,1,3,113
22788,93,2,300.43,4,5,4,454
22793,314,1,578.01,1,1,5,115
22826,63,1,225.03,5,1,4,514
22831,62,1,546.46,5,1,5,515
22833,263,1,22.6,2,1,1,211
22841,184,2,307.99,3,5,4,354
22843,177,1,73.86,3,1,1,311
22848,325,1,99.56,1,1,2,112
22849,236,1,54.53,2,1,1,211
22864,63,1,118.58,5,1,2,512
22874,285,1,167.02,2,1,3,213
22884,176,1,82.15,3,1,2,312
22901,181,1,142.95,3,1,3,313
22928,314,1,428.4,1,1,5,115
22939,28,1,316.35,5,1,4,514
22940,292,1,302.47,1,1,4,114
22946,334,1,85.73,1,1,2,112
22989,278,1,134.17,2,1,3,213
22996,224,1,463.48,2,1,5,215
22998,87,2,955.56,4,5,5,455
22999,248,1,102.58,2,1,2,212
23000,276,1,240.22,2,1,4,214
23003,313,1,358.57,1,1,4,114
23012,277,1,421.16,2,1,5,215
23016,162,1,241.96,3,1,4,314
23017,137,1,154.07,4,1,3,413
23019,110,1,472.44,4,1,5,415
23090,97,1,41.52,4,1,1,411
23094,103,1,69.82,4,1,1,411
23105,158,1,51.05,3,1,1,311
23110,149,1,445.16,3,1,5,315
23117,232,1,384.52,2,1,4,214
23132,231,1,46.37,2,1,1,211
23133,172,1,1039.92,3,1,5,315
23140,295,1,137.92,1,1,3,113
23142,145,1,346.13,3,1,4,314
23150,91,1,401.73,4,1,5,415
23151,156,1,110.9,3,1,2,312
23161,135,1,386.37,4,1,4,414
23163,130,1,145.78,4,1,3,413
23168,348,1,398.79,1,1,5,115
23173,360,1,170.98,1,1,3,113
23197,265,1,60.24,2,1,1,211
23204,161,1,115.22,3,1,2,312
23208,232,1,77.15,2,1,2,212
23211,46,1,119.17,5,1,2,512
23226,77,1,249.13,4,1,4,414
23257,45,2,911.44,5,5,5,555
23272,124,1,48.11,4,1,1,411
23287,352,1,569.48,1,1,5,115
23295,3,1,167.51,5,1,3,513
23299,19,1,494.08,5,1,5,515
23301,17,1,78.91,5,1,2,512
23302,273,1,575.88,2,1,5,215
23316,214,1,264.44,3,1,4,314
23325,271,1,64.94,2,1,1,211
23331,181,1,147.61,3,1,3,313
23335,131,1,84.28,4,1,2,412
23341,276,1,32.3,2,1,1,211
23350,172,1,83.88,3,1,2,312
23363,165,1,94.03,3,1,2,312
23365,229,1,324.87,2,1,4,214
23367,306,1,121.96,1,1,2,112
23369,159,1,241.34,3,1,4,314
23384,27,1,168.12,5,1,3,513
23390,326,1,796.2,1,1,5,115
23393,188,1,431.74,3,1,5,315
23409,223,1,457.34,2,1,5,215
23414,240,1,350.55,2,1,4,214
23426,79,1,328.62,4,1,4,414
23438,353,1,371.51,1,1,4,114
